index,x1,x2,y
0,1.5435000239624368,0.718659183795511,2.5043929520706056
1,1.7216985733477992,1.7612176428092128,16.777724042431213
2,1.0297341508778821,0.946516185031634,2.8982181920421146
3,1.8746707572126105,1.9218982744983104,21.75382704601072
4,1.9146009504211463,1.017112356890303,6.2225157426847275
5,1.7997803178966,0.8890633524660686,4.469251437291824
6,1.655811626840255,0.9189742948805796,4.393063975306971
7,1.277649759659048,1.6695514288276747,11.188227623755978
8,1.1869342168397123,1.3612712535375509,6.909806241267204
9,1.8163106496396064,1.1591775963171165,7.667255923955097
10,1.4935188313019097,1.5241840965784783,10.900224112254882
11,1.606947762899751,1.3561002852952564,9.28400245721657
12,1.1040244875150609,1.1507983379105677,4.593323476365829
13,1.984612644593252,1.4555072627107408,13.208526760411234
14,1.8117128313239017,1.99697717852906,22.697887359288305
15,0.7813265554193869,1.2239899344106722,3.677376958908937
16,0.8848653870157505,0.7930338631669975,1.7482782105705952
17,1.800651474051672,0.8279149490026659,3.877492641650339
18,1.948360143602372,1.2095769261174345,8.955422850545725
19,1.3869440984651875,0.8341801325492029,3.031995231641848
20,1.8084725940797342,1.639454130413301,15.270749213527017
21,1.9217096722094225,1.123267755176685,7.617355647381947
22,0.8711632259570787,1.2243744564187298,4.102777150960804
23,1.2231264849939114,1.6518140830182644,10.484399763521782
24,0.5027194508218389,1.6343684735855057,4.218669608153847
25,1.4935188201638192,1.08810557626117,5.555237671291582
26,1.3486068716624062,1.27697198206661,6.908726145140003
27,0.8184925732600394,1.7998924996229022,8.330244532691893
28,1.2875647711753364,1.6469847180420265,10.972310706777511
29,1.1595575217367011,0.9762284342524395,3.47172307629763
30,0.8294851234674021,1.7352272184224862,7.846413237060643
31,0.591742427678813,0.7263731319845669,0.9808489352168424
32,1.0863608664291045,1.5441261068563006,8.137472182368901
33,0.6925895832487674,1.9116691552624592,7.95154083863343
34,1.8400916874385491,0.6075217481344981,2.1335999625618527
35,1.8582652087296676,0.5519449283752402,1.7784803160852964
36,1.9903027818863261,1.1615389806632657,8.436000579323853
37,1.119545786906383,1.7465937431998566,10.729402380171118
38,0.9840319189543631,1.3457980445976123,5.599107997898155
39,1.4558285507448565,0.6098407754126105,1.7009557780873354
40,1.7437025035348517,1.7295439149002914,16.38647165688469
41,1.474537104705975,1.2036981519426442,6.711827182193337
42,0.6783564350025031,1.434131821202221,4.383146296147627
43,1.1989755822887471,1.6259344638451338,9.957866152971075
44,1.1379913756635327,1.5522023706631898,8.61361642581132
45,0.9504379428641768,1.2229642502335694,4.465819463139515
46,0.6936139753679602,1.941842209719861,8.216665020162226
47,1.274034462061575,0.653968007656445,1.7117646535711086
48,0.5789992448632075,0.9557976303272088,1.6617273539867017
49,1.9670717454495348,1.9212375382535316,22.81036318391188
50,0.6776531841257925,0.8780925632635275,1.6414889143083096
51,1.6752612346924454,1.7875660803443298,16.817313577593016
52,1.1474725707215512,1.5955032223087258,9.176721609679653
53,0.9064989922477996,0.8727928930841058,2.169399825198031
54,0.6044325430218358,1.8979086777495973,6.839877673030029
55,0.9071827842030882,1.5852496517693515,7.16209381632208
56,1.5456774584835276,0.990746168289202,4.76643361640886
57,1.8866791683897668,1.5438782850594186,14.12778394240551
58,1.9395408917537145,1.930523874428193,22.709060467873048
59,0.9832007191958584,0.9215512223310932,2.6231976780931627
60,1.212225379077757,1.7612297707578612,11.813138088239413
61,1.0629231963566586,1.1353714701729811,4.304549551397523
62,1.1910248764719815,1.3823552290703447,7.1500655706202165
